timestamp,internal_temp_c,external_temp_c,battery_voltage_v,battery_current_a,battery_soc_percent,battery_capacity_ah,energy_available_kwh,power_load_kw,energy_loss_percent,tank_pressure_bar,structural_integrity,critical_modules_status,telemetry_link_status,estimated_autonomy_min,launch_decision,anomalia_inserida
2026-09-03 12:06:32,24.32,24.06,47.02,100.01,77.22,110.84,4.0245,22.76,6.06,127.28,1,1,1,127.3,READY,nao
2026-09-03 12:06:33,31.2,8.9,49.12,40.4,65.7,106.19,3.4269,11.51,4.57,97.28,1,1,1,77.5,READY,nao
2026-09-03 12:06:34,23.79,18.38,48.02,75.51,95.6,86.06,3.9508,23.02,6.39,142.3,1,1,1,97.2,READY,nao
2026-09-03 12:06:35,33.82,2.17,50.97,93.31,73.84,115.04,4.3297,24.92,6.95,137.11,1,1,1,55.9,READY,nao
2026-09-03 12:06:36,32.59,5.26,48.59,81.6,66.18,101.56,3.2659,21.51,2.88,109.83,1,1,1,64.9,READY,nao
2026-09-03 12:06:37,25.29,26.37,47.49,38.8,61.02,91.3,2.6457,21.9,7.0,98.86,1,1,1,85.2,READY,nao
2026-09-03 12:06:38,30.76,-4.54,49.7,55.54,85.83,97.01,4.1382,9.98,5.24,103.49,1,1,1,57.1,READY,nao
2026-09-03 12:06:39,30.83,-2.01,50.24,98.38,85.48,81.5,3.5,16.53,7.07,101.35,1,1,1,168.0,READY,nao
2026-09-03 12:06:40,19.75,2.28,47.0,75.42,73.62,85.11,2.9449,6.35,4.59,101.16,1,1,1,45.8,READY,nao
2026-09-03 12:06:41,33.34,-4.07,47.01,20.52,62.87,110.62,3.2694,6.9,4.27,120.93,1,1,1,110.3,READY,nao
2026-09-03 12:06:42,26.59,1.35,46.22,96.1,76.39,80.0,2.8246,24.98,7.49,107.29,1,1,1,61.6,READY,nao
2026-09-03 12:06:43,32.05,15.41,50.42,23.53,72.45,96.66,3.5309,11.53,3.51,112.91,1,1,1,86.5,READY,nao
2026-09-03 12:06:44,23.44,9.75,49.98,94.57,87.08,100.9,4.3914,19.96,7.07,144.48,1,1,1,170.0,READY,nao
2026-09-03 12:06:45,33.22,26.24,48.85,40.25,84.23,82.19,3.3818,21.13,4.9,129.22,1,1,1,66.8,READY,nao
2026-09-03 12:06:46,24.62,23.61,51.07,115.81,74.58,118.92,4.5294,22.16,5.08,142.45,1,1,1,175.4,READY,nao
2026-09-03 12:06:47,18.18,6.96,50.83,56.79,68.72,89.05,3.1105,24.95,3.85,102.13,1,1,1,72.8,READY,nao
2026-09-03 12:06:48,33.39,4.08,49.51,52.69,99.52,92.17,4.5414,9.83,5.44,114.11,1,1,1,145.1,READY,nao
2026-09-03 12:06:49,19.55,8.29,51.21,34.89,78.16,92.16,3.6888,5.81,3.95,122.74,1,1,1,118.8,READY,nao
2026-09-03 12:06:50,23.43,15.66,47.24,50.56,87.53,89.22,3.6892,13.22,2.24,98.84,1,1,1,164.4,READY,nao
2026-09-03 12:06:51,34.15,4.38,46.67,107.67,65.62,80.06,2.4518,7.6,3.63,95.21,1,1,1,119.8,READY,nao
2026-09-03 12:06:52,34.16,16.85,47.62,119.63,79.42,109.17,4.1288,5.45,2.04,128.52,1,1,1,117.2,READY,nao
2026-09-03 12:06:53,27.75,9.33,46.34,56.83,61.1,118.67,3.36,12.21,7.87,127.09,1,1,1,71.4,READY,nao
2026-09-03 12:06:54,28.74,14.32,49.19,64.86,80.22,88.97,3.5108,20.67,7.79,115.54,1,1,1,67.4,READY,nao
2026-09-03 12:06:55,25.62,10.26,51.62,92.21,98.56,106.52,5.4194,16.32,4.37,119.48,1,1,1,168.7,READY,nao
2026-09-03 12:06:56,22.98,5.31,46.24,108.62,14.3,109.68,0.7252,11.26,6.37,115.77,0,1,1,89.3,ABORT,sim
2026-09-03 12:06:57,23.59,28.2,46.73,79.3,61.56,113.94,3.2777,18.09,4.07,96.2,1,1,1,95.2,READY,nao
2026-09-03 12:06:58,29.43,21.73,48.71,59.15,61.24,96.91,2.8908,9.64,6.03,111.77,1,1,1,147.6,READY,nao
2026-09-03 12:06:59,30.79,-0.1,51.6,61.26,75.52,92.12,3.5898,5.29,6.83,103.85,1,1,1,90.7,READY,nao
2026-09-03 12:07:00,31.46,25.4,47.9,89.56,66.4,93.01,2.9582,20.29,7.68,99.92,1,1,1,173.5,READY,nao
2026-09-03 12:07:01,31.42,12.06,49.04,20.32,60.93,108.5,3.242,17.47,4.4,142.84,1,1,1,144.6,READY,nao
2026-09-03 12:07:02,19.55,26.31,46.25,81.96,90.25,112.67,4.7029,20.25,6.7,124.97,1,1,1,125.7,READY,nao
2026-09-03 12:07:03,26.41,22.99,46.89,55.55,78.34,87.26,3.2054,5.78,3.6,131.43,1,1,1,163.9,READY,nao
2026-09-03 12:07:04,18.98,9.88,51.92,99.42,71.57,94.84,3.5242,21.74,7.94,110.77,1,1,1,51.7,READY,nao
2026-09-03 12:07:05,27.34,-4.21,51.79,29.3,96.0,116.08,5.7713,17.39,2.15,114.66,1,1,1,79.7,READY,nao
2026-09-03 12:07:06,25.51,4.4,46.03,78.82,64.65,112.27,3.341,16.27,5.62,106.85,1,1,1,107.8,READY,nao
2026-09-03 12:07:07,33.09,13.96,51.71,68.1,98.24,119.39,6.065,17.49,5.96,99.85,1,1,1,75.6,READY,nao
2026-09-03 12:07:08,23.97,17.17,49.83,84.23,72.56,110.17,3.9834,22.29,6.13,103.95,1,1,1,145.4,READY,nao
2026-09-03 12:07:09,19.99,4.03,51.21,26.49,95.54,95.73,4.6837,16.74,2.72,134.88,1,1,1,169.1,READY,nao
2026-09-03 12:07:10,20.43,-0.12,48.73,78.0,84.12,103.63,4.248,16.62,7.63,128.88,1,1,1,102.2,READY,nao
2026-09-03 12:07:11,30.95,24.22,49.09,76.15,19.85,106.44,1.0372,24.81,3.09,202.41,1,1,1,91.2,ABORT,sim
2026-09-03 12:07:12,28.51,29.45,48.93,76.07,99.36,83.14,4.042,20.13,5.74,118.75,1,1,1,174.8,READY,nao
2026-09-03 12:07:13,19.72,13.4,50.0,80.35,71.54,101.78,3.6407,13.85,3.34,141.12,1,1,1,105.1,READY,nao
2026-09-03 12:07:14,19.43,1.01,46.84,87.65,14.67,108.37,0.7447,19.15,3.84,164.06,0,1,1,111.0,ABORT,sim
2026-09-03 12:07:15,29.92,4.53,46.18,100.5,75.58,86.69,3.0257,12.78,5.28,109.03,1,1,1,92.5,READY,nao
2026-09-03 12:07:16,19.24,-4.36,47.85,46.98,75.42,111.23,4.0141,9.58,4.5,112.5,1,1,1,167.8,READY,nao
2026-09-03 12:07:17,31.97,27.0,50.23,102.5,73.62,103.35,3.8218,16.94,2.96,134.12,1,1,1,121.8,READY,nao
2026-09-03 12:07:18,30.01,-0.88,47.21,69.83,81.66,118.09,4.5526,23.56,3.03,144.63,1,1,1,147.9,READY,nao
2026-09-03 12:07:19,19.38,15.18,50.04,27.71,66.17,81.7,2.7052,23.58,4.51,107.03,1,1,1,154.6,READY,nao
2026-09-03 12:07:20,19.44,4.59,51.82,25.86,82.15,90.61,3.8573,11.84,6.54,138.72,1,1,1,91.1,READY,nao
2026-09-03 12:07:21,34.77,14.4,46.56,53.42,81.67,104.06,3.9569,15.55,7.39,136.53,1,1,1,103.5,READY,nao
2026-09-03 12:07:22,24.36,17.8,50.04,98.49,90.48,91.86,4.1591,9.23,2.5,106.23,1,1,1,159.5,READY,nao
2026-09-03 12:07:23,24.3,24.04,48.66,90.77,93.35,108.58,4.9321,24.91,4.36,114.97,1,1,1,94.0,READY,nao
2026-09-03 12:07:24,31.82,2.22,51.21,98.86,77.62,110.36,4.3867,24.62,2.6,115.48,1,1,1,152.2,READY,nao
2026-09-03 12:07:25,34.1,-4.62,47.06,71.73,72.09,84.1,2.8531,17.99,2.1,143.91,1,1,1,172.0,READY,nao
2026-09-03 12:07:26,34.76,-0.21,50.16,64.02,70.37,100.55,3.5492,21.09,5.97,104.04,1,1,1,129.1,READY,nao
2026-09-03 12:07:27,30.81,26.5,51.03,34.75,67.78,100.36,3.4713,19.3,5.61,134.96,1,1,1,145.1,READY,nao
2026-09-03 12:07:28,24.4,25.59,51.67,52.82,62.31,94.77,3.0512,16.86,2.98,111.71,1,1,1,153.7,READY,nao
2026-09-03 12:07:29,19.42,15.91,50.1,63.4,73.7,117.32,4.3319,6.07,3.4,131.54,1,1,1,159.1,READY,nao
2026-09-03 12:07:30,31.21,16.02,48.98,28.86,70.81,113.1,3.9226,14.1,2.14,116.0,1,1,1,98.3,READY,nao
2026-09-03 12:07:31,27.49,18.28,49.71,42.06,98.66,107.89,5.2913,18.5,7.01,123.92,1,1,1,51.9,READY,nao
2026-09-03 12:07:32,25.21,1.14,51.21,79.82,82.31,108.57,4.5763,18.55,7.85,136.63,1,1,1,99.3,READY,nao
2026-09-03 12:07:33,33.41,27.0,49.42,93.57,73.89,98.47,3.5958,12.46,2.81,135.21,1,1,1,136.0,READY,nao
2026-09-03 12:07:34,19.89,9.66,46.18,119.83,83.22,116.84,4.4903,23.83,3.39,138.32,1,1,1,105.8,READY,nao
2026-09-03 12:07:35,26.37,8.41,51.59,113.31,65.57,107.78,3.6459,8.35,7.21,97.98,1,1,1,146.1,READY,nao
2026-09-03 12:07:36,18.19,13.16,50.14,84.26,77.76,109.16,4.256,15.01,7.56,129.6,1,1,1,93.2,READY,nao
2026-09-03 12:07:37,25.97,-3.36,50.06,62.12,85.05,114.47,4.8737,18.82,4.52,102.0,1,1,1,130.7,READY,nao
2026-09-03 12:07:38,18.96,0.82,47.29,83.62,79.56,90.96,3.4223,18.94,2.3,115.79,1,1,1,70.2,READY,nao
2026-09-03 12:07:39,20.02,20.83,49.95,98.57,76.07,112.28,4.2663,17.97,2.24,122.43,1,1,1,146.2,READY,nao
2026-09-03 12:07:40,20.0,-2.1,48.36,31.83,99.75,87.81,4.2359,10.51,5.44,115.14,1,1,1,118.7,READY,nao
2026-09-03 12:07:41,29.04,16.11,49.91,60.99,95.21,93.81,4.4578,8.12,4.36,120.98,1,1,1,72.5,READY,nao
2026-09-03 12:07:42,30.68,3.59,46.64,103.98,84.94,93.42,3.7009,17.72,2.17,144.83,1,1,1,84.4,READY,nao
2026-09-03 12:07:43,27.92,8.63,49.95,58.38,82.78,119.14,4.9263,16.99,5.5,101.76,1,1,1,146.1,READY,nao
2026-09-03 12:07:44,34.36,5.1,52.0,77.19,84.83,114.26,5.0402,8.59,2.07,128.77,1,1,1,110.2,READY,nao
2026-09-03 12:07:45,24.37,7.45,46.29,78.78,68.05,108.05,3.4036,19.1,6.72,114.8,1,1,1,74.2,READY,nao
2026-09-03 12:07:46,22.86,20.17,51.86,38.45,75.81,109.08,4.2885,14.1,3.84,101.65,1,1,1,175.6,READY,nao
2026-09-03 12:07:47,32.77,5.4,48.44,56.22,61.58,102.48,3.0569,18.36,2.24,102.94,1,1,1,141.5,READY,nao
2026-09-03 12:07:48,21.8,14.82,51.22,53.45,79.02,117.88,4.7711,21.75,5.53,142.46,1,1,1,174.2,READY,nao
2026-09-03 12:07:49,34.37,11.66,50.69,22.62,81.72,99.85,4.1362,8.39,4.39,138.98,1,1,1,102.7,READY,nao
2026-09-03 12:07:50,18.21,18.23,49.4,22.42,69.11,95.22,3.2508,5.38,7.84,140.35,1,1,1,109.1,READY,nao
2026-09-03 12:07:51,34.49,27.79,50.43,103.17,98.56,86.52,4.3004,20.58,5.27,144.58,1,1,1,166.2,READY,nao
2026-09-03 12:07:52,18.73,20.64,51.27,47.31,96.38,111.45,5.5072,17.19,3.65,105.42,1,1,1,115.9,READY,nao
2026-09-03 12:07:53,33.15,2.52,48.42,71.81,88.89,109.38,4.7078,18.99,6.26,112.77,1,1,1,140.5,READY,nao
2026-09-03 12:07:54,26.97,-3.91,47.96,49.87,81.34,95.37,3.7204,21.76,3.63,128.46,1,1,1,79.0,READY,nao
2026-09-03 12:07:55,34.88,4.18,50.01,114.07,94.8,81.01,3.8406,21.06,7.43,119.19,1,1,1,105.3,READY,nao
2026-09-03 12:07:56,19.25,15.83,50.85,45.93,65.23,113.56,3.7667,24.22,4.25,115.92,1,1,1,61.7,READY,nao
2026-09-03 12:07:57,27.42,-3.2,50.57,62.97,91.62,80.46,3.7279,15.72,5.3,112.89,1,1,1,72.8,READY,nao
2026-09-03 12:07:58,34.48,12.37,50.79,107.27,64.99,108.15,3.5699,14.77,2.3,124.69,1,1,1,45.1,READY,nao
2026-09-03 12:07:59,26.89,15.89,48.61,104.19,91.77,118.81,5.3,13.04,4.56,123.78,1,1,1,50.3,READY,nao
2026-09-03 12:08:00,28.7,6.7,50.91,38.61,71.03,97.51,3.5261,8.07,6.99,103.07,1,1,1,176.9,READY,nao
2026-09-03 12:08:01,29.83,21.98,46.72,100.26,95.08,89.4,3.9713,16.45,6.83,118.59,1,1,1,77.7,READY,nao
2026-09-03 12:08:02,25.73,-1.27,49.27,65.82,97.76,108.19,5.2111,10.54,3.35,122.67,1,1,1,134.5,READY,nao
2026-09-03 12:08:03,28.67,-2.37,46.03,68.3,65.95,112.69,3.4209,23.43,3.36,123.51,1,1,1,158.3,READY,nao
2026-09-03 12:08:04,27.93,20.49,47.95,33.35,78.51,101.86,3.8346,16.66,6.9,105.51,1,1,1,119.3,READY,nao
2026-09-03 12:08:05,33.32,12.34,48.2,28.06,99.24,118.68,5.6769,16.86,7.58,132.11,1,1,1,65.7,READY,nao
2026-09-03 12:08:06,18.77,19.09,48.38,92.79,79.34,82.07,3.1502,12.1,2.57,96.26,1,1,1,143.3,READY,nao
2026-09-03 12:08:07,22.78,10.22,50.17,69.65,94.54,100.19,4.7521,6.04,4.7,112.74,1,1,1,126.0,READY,nao
2026-09-03 12:08:08,34.16,3.62,48.33,63.69,83.55,108.74,4.3909,5.63,4.02,134.01,1,1,1,143.7,READY,nao
2026-09-03 12:08:09,51.79,23.67,48.69,92.95,75.01,114.51,4.1822,13.47,7.22,171.09,1,0,1,148.9,ABORT,sim
2026-09-03 12:08:10,25.75,22.98,47.43,96.55,71.43,87.17,2.9533,6.69,2.5,108.06,1,1,1,176.7,READY,nao
2026-09-03 12:08:11,28.54,19.31,48.24,35.89,68.13,112.0,3.681,17.14,3.27,129.75,1,1,1,122.4,READY,nao
2026-09-03 12:08:12,22.72,4.53,47.36,81.02,90.47,102.11,4.3751,22.62,6.51,123.37,1,1,1,91.1,READY,nao
2026-09-03 12:08:13,21.2,15.66,46.44,33.54,75.46,95.86,3.3593,22.66,2.31,134.81,1,1,1,132.5,READY,nao
2026-09-03 12:08:14,25.88,7.63,49.62,95.14,80.45,85.27,3.4039,18.18,4.96,131.75,1,1,1,54.2,READY,nao
2026-09-03 12:08:15,24.01,-1.79,50.01,85.7,79.69,114.61,4.5675,9.22,4.65,125.51,1,1,1,166.1,READY,nao
2026-09-03 12:08:16,27.92,27.11,49.72,115.66,83.09,86.29,3.5648,22.26,4.01,119.41,1,1,1,61.1,READY,nao
2026-09-03 12:08:17,19.32,-0.21,48.78,26.9,94.62,92.39,4.2643,22.72,4.37,101.66,1,1,1,89.3,READY,nao
2026-09-03 12:08:18,34.56,28.26,48.28,25.71,99.23,91.6,4.3884,8.93,5.18,108.07,1,1,1,155.1,READY,nao
2026-09-03 12:08:19,34.77,10.61,51.18,48.22,76.3,114.86,4.4853,19.75,2.97,115.95,1,1,1,125.6,READY,nao
